"Name","State","Notes","User","Tags","Created","Runtime","Sweep","model.context_backward","model.context_forward","model.hidden_size","model.undivided_attn","model.activation","model.dropout","model.dropout_attention","model.dropout_embedding","model.dropout_rates","model.initrange","model.loss_ratio","model.mask_ratio","model.n_heads","model.n_layers","model.norm","model.normal_init","model.random_ratio","setup.agent_gpus","setup.cfg_path","setup.data_dir","setup.dataset","setup.gpu_idx","setup.log_eps","setup.save_dir","setup.save_min_bps","setup.save_model","setup.seed","train.init_lr","train.batch_size","train.e_batch_size","train.early_stopping","train.epochs","train.es_chk_pnt","train.es_min_bps","train.es_patience","train.lag","train.mask_max_span","train.max_grad_norm","train.n_folds","train.optimizer","train.overlap","train.ramp_end","train.ramp_start","train.scheduler","train.seq_len","train.smth_std","train.sweep_enabled","train.sweep_epochs","train.sweep_type","train.val_interval","train.val_type","train.warmup_steps","train.weight_decay","wandb.entity","wandb.log","wandb.log_local","wandb.project","wandb.silent","wandb.sweep.model.context_backward","wandb.sweep.model.context_forward","wandb.sweep.model.hidden_size","wandb.sweep.model.undivided_attn","wandb.sweep.train.init_lr","wandb.sweep.train.warmup_steps","wandb.sweep.train.weight_decay","wandb.sweep_name","he test acausal decoding","he test causal decoding","he test decoding","he test trials co-bps","le test acausal decoding","le test causal decoding","le test decoding","le test trials co-bps","lr","lr0","lr1","lr2","lr3","lr4","me test acausal decoding","me test causal decoding","me test decoding","me test trials co-bps","t_epochs","test acausal decoding","test causal decoding","test co-bps","test decoding","train loss","train loss0","train loss1","train loss2","train loss3","train loss4","val co-bps0","val co-bps1","val co-bps2","val co-bps3","val co-bps4","val heldin loss0","val heldin loss1","val heldin loss2","val heldin loss3","val heldin loss4","val heldout loss0","val heldout loss1","val heldout loss2","val heldout loss3","val heldout loss4","val loss0","val loss1","val loss2","val loss3","val loss4","val lt-co-bps0","val lt-co-bps1","val lt-co-bps2","val lt-co-bps3","val lt-co-bps4"
"frosty-sweep-7","finished","-","domenick-m","","2022-09-18T14:05:11.000Z","7080","mzgpe0v3","7","5","98","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6901377061206826","0.6263182444721271","0.4059375685301534","0.04952696185619361","0.7206752830838241","0.6556327062905416","0.44696541534386064","0.05700841139812369","0","0.011926428590665629","0.011682745210928864","0.00556045433809148","0.010555810733852894","0.006532939903881429","0.7437360002319057","0.6744844064492033","0.44764591378187","0.05686473064224349","9999","0.5147786114547246","0.37392416041034193","0.10919019419327672","0.3452515870042135","0.1398206204175949","0.14221926033496857","0.145614355802536","0.14615890383720398","0.14610494673252106","0.14498421549797058","0.10502818179564972","0.1430448177818854","0.207049053460481","0.16770021836283064","0.1961470517244562","0.15458402037620544","0.14327451586723328","0.14383143186569214","0.1424994915723801","0.1456790715456009","0.15273788571357727","0.1427735686302185","0.13733044266700745","0.1420268416404724","0.14354494214057922","0.15412959456443787","0.1431512087583542","0.14223116636276245","0.1423831433057785","0.145153746008873","0.06648912700958688","0.0902301603293886","0.19229881092441273","0.17087663043510992","0.18114038305595148"
"electric-sweep-3","finished","-","domenick-m","","2022-09-18T08:44:53.000Z","13239","8q04fjmp","7","5","64","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6984280951918309","0.6476691349338778","0.4299843054942109","0.05215657658788596","0.6998795064046861","0.6397877902313334","0.43713622901556465","0.056328273758539674","0","0.007616193487675598","0.007397693366913177","0.0006086165220469042","0.006618466864129158","0.0035437619553349785","0.7237183893715285","0.657369402471319","0.44028419018661447","0.04698540761620087","9999","0.478670341162778","0.40002555182221705","0.11219409691782492","0.3452342256481735","0.14545457065105438","0.14216312766075134","0.14448192715644836","0.14754986763000488","0.14541567862033844","0.1484118551015854","0.10078767006681952","0.13572207597995467","0.20554285090205587","0.16330177281592995","0.19360413774663007","0.15504387021064758","0.14345720410346985","0.1439289003610611","0.1425425112247467","0.1456466019153595","0.152858704328537","0.14298754930496216","0.13736698031425476","0.1421448439359665","0.14361482858657837","0.15450599789619446","0.14334160089492798","0.1423136591911316","0.14244462549686432","0.1451464742422104","0.06934683910644386","0.0836064903820103","0.191948052307978","0.17501647856860697","0.17690892191412294"
"vibrant-sweep-2","finished","-","domenick-m","","2022-09-18T06:09:20.000Z","12808","w1ltwhnf","7","5","200","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6697853756640422","0.5943991215625885","0.3951347777026505","0.057135823670123834","0.701817503052655","0.6345802152087008","0.424531885833679","0.05498419709529979","0","0.00785224475886546","0.007554215159329299","0.006528220864260727","0.006249690234634156","0.00321041656101834","0.7339478472111639","0.6631703559483468","0.44560394356616256","0.044340838455570214","9999","0.5043592626132791","0.3624627434091724","0.10906023980271852","0.3452331618832427","0.14437635242938995","0.14220179617404938","0.15215283632278442","0.143294557929039","0.14425520598888397","0.1474510282278061","0.10520492621615828","0.14430977167681275","0.2036756782573011","0.16929265947174776","0.1962412122258036","0.15465858578681946","0.14315029978752136","0.14385886490345","0.14224305748939514","0.1454775035381317","0.15272484719753265","0.14271661639213562","0.13744080066680908","0.14199212193489075","0.14355877041816711","0.154182568192482","0.14304354786872864","0.1422790288925171","0.14218129217624664","0.14500519633293152","0.07245993469091644","0.0911562546575378","0.18659797300927505","0.1744723039634457","0.1793228704016333"
"robust-sweep-7","finished","-","domenick-m","","2022-09-18T23:33:52.000Z","13796","7csvmkxt","7","3","98","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.7386897315570677","0.6507484348124026","0.44574171991278366","0.06526821142219612","0.7140108932137401","0.6449523830267954","0.438890760475955","0.05585302120071166","0","0.008421463030875084","0.008318325707162294","0.0013065466421591004","0.007707073820948407","0.004406247142823082","0.722074930296756","0.6695029689315322","0.4526995948919547","0.054256710482150104","9999","0.4859563204627082","0.38658359514944424","0.11235025716480836","0.34476369996417433","0.14555470645427704","0.14252042770385742","0.14457271993160248","0.14935731887817383","0.14498957991600037","0.14497794210910797","0.09401095168354684","0.14078008574182987","0.20014339108472393","0.1507119225954219","0.19594286532221933","0.1548592746257782","0.14347846806049347","0.14387604594230652","0.1428627073764801","0.14554767310619354","0.15303415060043335","0.14286623895168304","0.13751152157783508","0.14247477054595947","0.14355112612247467","0.1544100046157837","0.1433277726173401","0.14230938255786896","0.14276722073554993","0.14505621790885925","0.06982083404113744","0.08994513133233054","0.1892451299713554","0.1705013535420116","0.18086177116155372"
"stellar-sweep-13","finished","-","domenick-m","","2022-09-19T05:05:22.000Z","7423","zs9tcj2o","7","3","128","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6882181498437495","0.6006576616155618","0.4121046871493724","0.062004776128580255","0.7085633106612643","0.639691907842997","0.4272393698777864","0.05439181897777636","0","0.007739657834882233","0.003945066624878018","0.004723404377461776","0.00655256011627323","0.004006627383749718","0.7191942593322856","0.6580669578520506","0.4517960470757243","0.04538280878196714","9999","0.4914135335983213","0.4103095461258957","0.11631233973080736","0.3422289214913233","0.142384871840477","0.14125843346118927","0.14647112786769867","0.14825153350830078","0.14602667093276978","0.14390400052070618","0.10677037679780566","0.1409186607627626","0.20336690490550827","0.16060336502389252","0.19519396686903723","0.15477627515792847","0.14331066608428955","0.14397479593753815","0.14256976544857025","0.14572547376155853","0.15269599854946136","0.14285893738269806","0.13743945956230164","0.14220207929611206","0.14357741177082062","0.15426421165466309","0.14319947361946106","0.14236609637737274","0.14247924089431763","0.14519670605659485","0.07732198097104914","0.08797681139103705","0.1909622047575697","0.17514864723579504","0.17926130061262444"
"icy-sweep-2","finished","-","domenick-m","","2022-09-18T05:03:21.000Z","7263","zs9tcj2o","7","3","200","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.7181926179438063","0.6532857138221422","0.4234839125631383","0.055692007818299194","0.6959933667932707","0.6277178194329112","0.4279351274606067","0.05198213780979051","0","0.007801923902891768","0.006648308323234705","0.004753823963100362","0.00484846898713946","0.006286214871428584","0.7094852036166128","0.6541051900838755","0.44443308126236664","0.04407148943925878","9999","0.50990590585618","0.37247243365180693","0.11659510070665716","0.3419631721473948","0.141299769282341","0.1455921083688736","0.14532852172851562","0.14864879846572876","0.14774680137634277","0.1478932946920395","0.09399766602376768","0.1477578410950455","0.19359906425842963","0.16011432160724842","0.1911741303790954","0.15490439534187317","0.14329349994659424","0.1440965235233307","0.14245456457138062","0.14576682448387146","0.15305952727794647","0.1426388919353485","0.13769644498825073","0.1422048807144165","0.14369727671146393","0.15445026755332947","0.14313235878944397","0.14252111315727234","0.1423930823802948","0.1452573835849762","0.05841745988218484","0.09390665495471424","0.18684341374988764","0.17563664800761827","0.1767221487552859"
"fancy-sweep-5","finished","-","domenick-m","","2022-09-18T09:31:37.000Z","7921","mzgpe0v3","7","3","128","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6916023210328902","0.6207311271095319","0.41024828990634166","0.041503374628623406","0.7084735313469355","0.6288295016532354","0.42079381894921314","0.05173809980267403","0","0.014495076015379905","0.014324492382068742","0.00834330129039222","0.013414590862765797","0.01246925819720923","0.7122926541906787","0.6549487275799435","0.4284800001738919","0.046710434229760435","9999","0.5167403098909327","0.3783821664194527","0.11000446755161804","0.33888461553051846","0.1463349610567093","0.1455070823431015","0.14646776020526886","0.14415417611598969","0.1476231962442398","0.14332786202430725","0.0959082857856967","0.1393848979845367","0.1926900714551256","0.15038391943347948","0.19075892126424984","0.1548679918050766","0.1434673368930817","0.14401471614837646","0.14282220602035522","0.14574822783470154","0.15300503373146057","0.14288514852523804","0.13770481944084167","0.14248618483543396","0.14371736347675323","0.15440940856933594","0.14332401752471924","0.14246153831481934","0.14273950457572937","0.14524832367897034","0.06344251346858845","0.08782815388719752","0.1799615494734437","0.1705719416712751","0.1756383140895485"
"restful-sweep-6","finished","-","domenick-m","","2022-09-18T13:47:10.000Z","8194","zs9tcj2o","7","1","256","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.680399728557378","0.6161148459635635","0.39538867119353954","0.032228111104218284","0.6892281433183713","0.6223683478085743","0.41697588761833626","0.05317263396580991","0","0.011848487916540204","0.011492543395839648","0.006242194972234754","0.00981536383194187","0.011123576028441075","0.7037905923350437","0.6341681864878276","0.42106270679564706","0.04974356863049748","9999","0.500174671905738","0.3751965603731579","0.11081763377164444","0.3372304481634052","0.14666233956813812","0.1439538151025772","0.15077674388885498","0.14807690680027008","0.14605122804641724","0.14562521874904633","0.0818083365248299","0.1239816050763953","0.18379441932406632","0.16109572985548137","0.1858437000982535","0.15597786009311676","0.14370816946029663","0.14444422721862793","0.14312466979026794","0.14620369672775269","0.15339437127113342","0.1433105319738388","0.13799262046813965","0.14215877652168274","0.1438513845205307","0.15534192323684692","0.14361029863357544","0.1428561508655548","0.1428869068622589","0.14562465250492096","0.06463437473689908","0.0821859943027511","0.17814430554201752","0.16358155634213672","0.16692498506623515"
"youthful-sweep-2","finished","-","domenick-m","","2022-09-19T06:23:52.000Z","14775","svyd8yh8","7","5","256","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","4","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6723527619350109","0.5901890538127373","0.3937466059099619","0.039392298338198115","0.6978557716885458","0.6339022095401621","0.4189216946119243","0.05518570701753261","0","0.00782090620657686","0.007161859539470824","0.003666101706011492","0.0047605055670812335","0.0068125598813056935","0.724691136676159","0.6563703654125012","0.43950567938629287","0.05241962942683846","9999","0.5086998072449346","0.369339408159772","0.11094367555689552","0.3365729256970001","0.14667439460754397","0.13977758586406708","0.1448344886302948","0.14542649686336517","0.14779797196388245","0.14438818395137787","0.10245610600958666","0.13708461928033097","0.1966794885136961","0.16063617071454458","0.189914400457188","0.154614195227623","0.14319324493408203","0.14385518431663513","0.14233766496181488","0.1456356942653656","0.15282928943634033","0.14292481541633606","0.1376168429851532","0.142225444316864","0.14372310042381287","0.1541748344898224","0.1431271731853485","0.14231958985328674","0.14231005311012268","0.14516489207744598","0.06491340046455046","0.0795175437387108","0.1824109478848632","0.16987362761527802","0.1691328983380119"
"eager-sweep-2","finished","-","domenick-m","","2022-09-19T06:49:19.000Z","13168","hodot68t","7","3","256","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","8","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6747514704112327","0.6102322183732867","0.3819211885300219","0.03510326869122216","0.6872075107601692","0.6347557746147148","0.4217011680156724","0.04296448279854652","0","0.008056690256231408","0.00789730431745651","0.006417169933642642","0.007733356411599613","0.007334533026015976","0.734518053657634","0.6716965292703398","0.4323002406665716","0.047972835257214005","9999","0.488434403455283","0.3871455231334803","0.1047384340246086","0.3275146621786272","0.14739449322223663","0.14261911809444427","0.1447734385728836","0.14289164543151855","0.1473149210214615","0.14532513916492462","0.09195547953392864","0.13804375577527717","0.19270021843152652","0.156609562407725","0.19125457526403647","0.15484222769737244","0.14345499873161316","0.1439659297466278","0.14253553748130798","0.14571259915828705","0.1531185805797577","0.1429229974746704","0.13772469758987427","0.14231467247009277","0.14370045065879822","0.1544179469347","0.14332404732704165","0.1424296349287033","0.14248117804527283","0.14521729946136477","0.055398653786047795","0.07837543920107792","0.18232067849099157","0.16714554206705104","0.1743009769964393"
"light-sweep-14","finished","-","domenick-m","","2022-09-19T05:54:44.000Z","9358","mzgpe0v3","5","3","64","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6541267599536025","0.5568972605261975","0.34389726850800917","0.04610083097486153","0.6636887600398653","0.560242420703376","0.35442407549749716","0.05106842623250345","0","0.006942912864368065","0.004722293577764597","0.000549635373950288","0.006133042979719514","0.002130465646130528","0.7042064803436866","0.6093642338579077","0.3896775497126077","0.04730367763499601","9999","0.4563467181263466","0.3613371184020292","0.11021919864013596","0.2897798908269133","0.14850002527236938","0.14500610530376434","0.14539329707622528","0.14322206377983093","0.1486125886440277","0.14919285476207733","0.08707376811256132","0.13315298839245038","0.19223745611371745","0.1611572781466589","0.18926505846102412","0.1552380919456482","0.14355874061584473","0.14402499794960022","0.1425091028213501","0.14566513895988464","0.1532646119594574","0.14308901131153107","0.1377427875995636","0.14219900965690613","0.14372511208057404","0.15475229918956757","0.14344310760498047","0.1424785852432251","0.14243276417255402","0.1451876014471054","0.06990010191981168","0.0864922732721628","0.17873501220315288","0.17643472275003144","0.17383971952682525"
"devout-sweep-2","finished","-","domenick-m","","2022-09-18T05:21:05.000Z","14673","1qxm909w","5","3","64","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6910750847872839","0.5765338825945265","0.3727942441846019","0.036703293160150786","0.6589153289829175","0.5658632633198606","0.35454176096854534","0.05002914582225517","0","0.003879261594438596","0.006884574392887997","0.004564832888250279","0.00283830581772495","0.004157855682649107","0.7044379445823143","0.6088714992782227","0.38247116109165064","0.039500424368241346","9999","0.4871587621617127","0.33816239532157866","0.11007306713148096","0.289558444525187","0.1471366286277771","0.14351114630699158","0.14745891094207764","0.14490339159965515","0.14678490161895752","0.14880947768688202","0.09318338191651068","0.137170589107931","0.1891581712435129","0.16179409765605685","0.18936859201684356","0.1548638939857483","0.14351540803909302","0.14424628019332886","0.14244234561920166","0.14591547846794128","0.15309420228004456","0.14297020435333252","0.13781189918518066","0.1421705037355423","0.1437152922153473","0.15442827343940735","0.14338120818138125","0.1426624357700348","0.1423754245042801","0.1453738808631897","0.07788706759166378","0.09280370871689968","0.1764716237775572","0.17469882661246336","0.17444681828437095"
"sandy-sweep-8","finished","-","domenick-m","","2022-09-19T04:01:21.000Z","15083","w1ltwhnf","5","1","98","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6678934234438844","0.5762105850547986","0.3503616874110809","0.03396288666732684","0.6849663796859365","0.5820719403284856","0.37062508180651427","0.04733019520997592","0","0.010802201717406668","0.006517727640676184","0.008360068314594613","0.0004153620210719386","0.0017973397546388646","0.6786918227624053","0.5971766576803924","0.37035969038226807","0.039656186905344656","9999","0.4652609813333843","0.35720105468411756","0.11160234761186873","0.2859124326791021","0.14343948662281036","0.14914612472057345","0.14420625567436218","0.1500195860862732","0.14604772627353668","0.14242102205753326","0.09134152296817977","0.12405125804999471","0.1834319443895416","0.15366940075315283","0.18012223501392796","0.15576183795928955","0.1441064476966858","0.1449100375175476","0.1431754231452942","0.14631971716880798","0.15311110019683838","0.1433187574148178","0.13799554109573364","0.14236313104629517","0.14399680495262146","0.15510934591293335","0.14391255378723145","0.1432080119848251","0.14297547936439514","0.14574792981147766","0.0737946651719735","0.08259180349083542","0.181192859262296","0.17242524821480407","0.17530432378157293"
"expert-sweep-1","finished","-","domenick-m","","2022-09-18T01:48:41.000Z","15635","w1ltwhnf","5","3","64","true","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6614204117609053","0.57784443900327","0.33502573791897977","0.04119195435634466","0.6603831188603351","0.5627853199493149","0.3588023793855087","0.05064380106752317","0","0.011179370993790072","0.009927700296193736","0.0011024164681479498","0.005406429726417541","0.0009820396237999996","0.6801835766551503","0.5854549677139578","0.36687961310872386","0.0490940922728876","9999","0.46009590237587134","0.34918739062188797","0.10968712731402912","0.2788882472651523","0.14711993932724","0.1447354555130005","0.14739592373371124","0.14671245217323303","0.1477218121290207","0.14843332767486572","0.09282026204704522","0.12287590711616694","0.1949663048349576","0.14816793372602788","0.18764672321423645","0.15522505342960358","0.14373613893985748","0.14399191737174988","0.14276985824108124","0.14578622579574585","0.15309107303619385","0.1433781385421753","0.13766638934612274","0.14256221055984497","0.14376288652420044","0.15469977259635925","0.14364799857139587","0.14243486523628235","0.14271874725818634","0.14528816938400269","0.07648713418809835","0.08170452887166067","0.17768091978709905","0.16494398140444055","0.17502020844234756"
"good-sweep-2","finished","-","domenick-m","","2022-09-18T18:30:25.000Z","12918","h777luqh","5","1","128","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.01","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6693492571769675","0.579245180450745","0.34912287481147775","0.04003959535315409","0.6577904392422221","0.5686205132474716","0.3543250915356512","0.04689646033895776","0","0.007977583390897502","0.007977583390897502","0.005378282779160558","0.007733356411599613","0.006668774522091542","0.6782786326877409","0.5977862412796773","0.3708953233879383","0.04713835931185414","9999","0.4469445972646332","0.3387738749116688","0.10869660398530048","0.2788386942507371","0.14667026698589325","0.14619877934455872","0.1447565257549286","0.1455446481704712","0.14539436995983124","0.1478598266839981","0.08468905667569761","0.1250561096833234","0.18464629238945257","0.14965054241453776","0.1827459700887439","0.15589143335819244","0.14426425099372864","0.1446218341588974","0.14331814646720886","0.1462402641773224","0.15331757068634033","0.1433103084564209","0.13797016441822052","0.1424848735332489","0.14395129680633545","0.15525785088539124","0.144029438495636","0.14298447966575625","0.14311303198337555","0.14567682147026062","0.06980964979437351","0.08239603348957514","0.1720193369120208","0.17491023628603647","0.1737867488703595"
"happy-sweep-1","finished","-","domenick-m","","2022-09-18T02:53:40.000Z","17718","ioxrjuyo","5","5","128","false","relu","0.4","0.7","0.5","0.5","0.01","0.2","0.75","2","4","layer","true","1","[-1]","","data/","mc_rtt","-1","1e-7","runs/","-100","true","80891122","0.015","512","1024","true","10000","0.75","0","150","40","5","200","5","AdamW","24","10000","1000","Cosine","30","60","true","9999","random","20","cross_val","100","1e-7","emory-bg2","true","true","kfold-sweep","true","[3,5,7,12,15]","[1,3,5]","[256,200,128,98,64]","[true,false]","[0.015,0.01,0.005]","[10,50,100,250,500,1000,2500]","[0.00001,0.000001,1e-7,1e-8,1e-9]","my-sweep","0.6643303925551203","0.5588822822005052","0.3242653133860227","0.040883027832503416","0.6550110925515242","0.5700444468922012","0.3383620215425197","0.0471489362448822","0","0.010587976278901704","0.007651543904599599","0.008029997659220982","0.007462111606541068","0.001501298867588437","0.68855840896997","0.597996486415083","0.359593404961454","0.03974559638596196","9999","0.4638761736298073","0.361956381082449","0.11126046759978482","0.2760519200739746","0.14837098121643066","0.13919326663017273","0.14594581723213196","0.14571115374565125","0.14855217933654785","0.14847449958324432","0.09773784797449094","0.1399493557935841","0.1985425335748302","0.16111894751334785","0.19598074450107184","0.15488126873970032","0.14345397055149078","0.14406172931194303","0.14243771135807037","0.14550873637199402","0.15294572710990906","0.14288672804832458","0.13756123185157776","0.14221227169036865","0.14354020357131958","0.15440481901168823","0.14331433176994324","0.1424615979194641","0.1423822045326233","0.14502419531345367","0.06597709703676342","0.08249126350803258","0.18044694900767264","0.16098528474688042","0.17522555572747775"
